Saved Metrics:
MeanSquaredError = 'mse'
MeanAbsolutePercentageError = 'mape'
AUC = 'auc'
TruePositives = 'TP'
TrueNegatives = 'TN'
FalsePositives = 'FP'
FalseNegatives = 'FN'
CategoricalAccuracy = 'catAcc'
-------------------------------------


ticker,itteration,elapsed time,training performance
,,,val_loss,val_out_reg_loss,val_out_cat_loss,val_out_reg_mse,val_out_reg_mape,val_out_cat_auc,val_out_cat_catAcc,val_out_cat_TP,val_out_cat_TN,val_out_cat_FP,val_out_cat_FN,loss,out_reg_loss,out_cat_loss,out_reg_mse,out_reg_mape,out_cat_auc,out_cat_catAcc,out_cat_TP,out_cat_TN,out_cat_FP,out_cat_FN,
PEP,13,2:32:51.612697,3.5209480168196956,0.20699985325336456,0.6639419198036194,0.20583944022655487,68.52828979492188,0.6226601004600525,0.6226601004600525,632.0,632.0,383.0,383.0,3.4212107556181666,0.015226368,0.6811697,0.015232589,74.41307,0.57750714,0.586844,2382.0,2382.0,1677.0,1677.0,
PFE,13,2:33:05.709697,3.541917274973075,0.13629032671451569,0.6817265152931213,0.1363624781370163,61.3233528137207,0.5871921181678772,0.5871921181678772,596.0,596.0,419.0,419.0,3.458163079266244,0.012681216,0.6890853,0.012681201,132.10349,0.5522909,0.5523528,2242.0,2242.0,1817.0,1817.0,
PM,13,2:33:14.485698,3.421587337147106,0.04286278411746025,0.6774449348449707,0.04331379011273384,29.9272518157959,0.5959596037864685,0.5959596037864685,354.0,354.0,240.0,240.0,3.429360033285738,0.06010133,0.67597914,0.059961967,202.87524,0.5994612,0.60227275,1431.0,1431.0,945.0,945.0,
PYPL,13,2:33:17.955697,3.2839639939202203,0.0848039910197258,0.5986537337303162,0.0672420784831047,80.07035827636719,0.6800000071525574,0.6800000071525574,153.0,153.0,72.0,72.0,3.0939817534907075,0.02453477,0.6433689,0.02530835,232.87102,0.7172303,0.71571904,642.0,642.0,255.0,255.0,
QCOM,13,2:33:32.998697,3.4848216456145487,0.03649154305458069,0.6889774203300476,0.03581277281045914,49.79302215576172,0.5477832555770874,0.5477832555770874,556.0,556.0,459.0,459.0,3.4675097493122116,0.0085228365,0.69185036,0.008521455,148.12347,0.5518432,0.5540774,2249.0,2249.0,1810.0,1810.0,
QQQ,13,2:33:49.266697,2.891888866988309,0.11139503121376038,0.5552703142166138,0.10975205153226852,76.04492950439453,0.7931034564971924,0.7931034564971924,805.0,805.0,210.0,210.0,3.390361706592027,0.0049139555,0.67715853,0.0049152276,139.98431,0.5938825,0.5952205,2416.0,2416.0,1643.0,1643.0,
SBUX,13,2:34:03.867093,3.4846712417790453,0.15213192999362946,0.6669972538948059,0.15145336091518402,76.45662689208984,0.6354680061340332,0.6354680061340332,645.0,645.0,370.0,370.0,3.434169990612856,0.012264913,0.6843542,0.012260388,221.40773,0.57914484,0.5792067,2351.0,2351.0,1708.0,1708.0,
SLB,13,2:34:18.103097,3.523999272426361,0.03948375582695007,0.6970571875572205,0.03891148045659065,207.33523559570312,0.5024630427360535,0.5024630427360535,510.0,510.0,505.0,505.0,3.534857184172088,0.06759586,0.6934493,0.067574136,197.58653,0.5264212,0.5181079,2103.0,2103.0,1956.0,1956.0,
T,13,2:34:32.618094,3.5763492379869732,0.2020394206047058,0.6750493049621582,0.2023274004459381,55.3607063293457,0.6157635450363159,0.6157635450363159,625.0,625.0,390.0,390.0,3.4828936951475855,0.034691803,0.68962914,0.03468329,110.20952,0.5510793,0.54767185,2223.0,2223.0,1836.0,1836.0,
TNA,13,2:34:40.850093,3.445057759966169,0.11983466148376465,0.6664264798164368,0.12323416024446487,56.77463912963867,0.6214286088943481,0.6214285492897034,348.0,348.0,212.0,212.0,3.4273893737238756,0.027365446,0.68002754,0.027348852,98.021904,0.5876986,0.59231114,1325.0,1325.0,912.0,912.0,
TWLO,13,2:34:43.543093,3.423151415385557,0.022158952429890633,0.6861782073974609,0.01736322045326233,29.908966064453125,0.601123571395874,0.601123571395874,107.0,107.0,71.0,71.0,3.275151870146457,0.013695297,0.663882,0.013904696,608.66846,0.6481188,0.64880115,460.0,460.0,249.0,249.0,
TWTR,13,2:34:48.069093,3.4924817116029803,0.006901419255882502,0.696902871131897,0.0071009257808327675,22.734018325805664,0.40645161271095276,0.40645161271095276,126.0,126.0,184.0,184.0,3.5301203847220566,0.025808677,0.70078814,0.025809104,248.43195,0.5090843,0.51980597,643.0,643.0,594.0,594.0,
TXN,13,2:35:02.547093,3.498824402616529,0.14055171608924866,0.6721352934837341,0.1393897831439972,79.05210876464844,0.6492610573768616,0.6492610573768616,659.0,659.0,356.0,356.0,3.473276455257291,0.004318595,0.6937916,0.0043188077,140.84804,0.52091914,0.5099778,2070.0,2070.0,1989.0,1989.0,
TZA,13,2:35:10.761094,3.2048332146235876,0.00038522033719345927,0.6389437317848206,0.000385075225494802,8950.6123046875,0.6678571701049805,0.6678571701049805,374.0,374.0,186.0,186.0,3.3113607682444233,0.001257629,0.66195583,0.0012585864,1547.1184,0.6290379,0.62494415,1398.0,1398.0,839.0,839.0,
USB,13,2:35:26.000224,3.5630795821767722,0.20225894451141357,0.6723706722259521,0.20331650972366333,61.622222900390625,0.6029556393623352,0.6029556393623352,612.0,612.0,403.0,403.0,3.460281399970984,0.022501223,0.6875632,0.022488354,76.885826,0.5592027,0.5646711,2292.0,2292.0,1767.0,1767.0,
V,13,2:35:34.793225,2.9935643865604593,0.21108703315258026,0.5553887486457825,0.20775575935840607,72.67042541503906,0.7794612646102905,0.7794612646102905,463.0,463.0,131.0,131.0,3.201926023094415,0.015379502,0.6360846,0.015430027,308.459,0.6630707,0.6714406,1594.0,1594.0,780.0,780.0,
VER,13,2:35:37.940223,3.4530876580909764,0.07391256839036942,0.6756139397621155,0.07411929219961166,92.61066436767578,0.5964125394821167,0.5964125394821167,133.0,133.0,90.0,90.0,3.3075890948263447,0.027186144,0.65639955,0.02731269,27.45213,0.6456003,0.63820225,568.0,568.0,322.0,322.0,
VOD,13,2:35:52.951049,3.697668361663818,0.10676885396242142,0.7179329991340637,0.1075916737318039,40.05620193481445,0.4443349838256836,0.4443349838256836,451.0,451.0,564.0,564.0,3.4978147312525194,0.05742087,0.6881113,0.05744059,111.582535,0.55940294,0.5533383,2246.0,2246.0,1813.0,1813.0,
VZ,13,2:36:08.062048,3.722024739552014,0.24015718698501587,0.6966418027877808,0.23910009860992432,63.7771110534668,0.50935959815979,0.50935959815979,517.0,517.0,498.0,498.0,3.4986521745438823,0.028793497,0.69397515,0.02877859,93.85322,0.5241908,0.518847,2106.0,2106.0,1953.0,1953.0,
WBA,13,2:36:22.819049,3.757966600615403,0.18719150125980377,0.7130829691886902,0.18873760104179382,57.134403228759766,0.4798029661178589,0.4798029661178589,487.0,487.0,528.0,528.0,3.461997049140883,0.04835327,0.6827016,0.04837101,95.10304,0.5679806,0.57822126,2347.0,2347.0,1712.0,1712.0,
WFC,13,2:36:37.882049,3.6723616123199463,0.16674646735191345,0.7010866403579712,0.1681681126356125,50.871524810791016,0.5399014949798584,0.5399014949798584,548.0,548.0,467.0,467.0,3.4172718647695817,0.033526566,0.676672,0.033528958,67.42411,0.6016948,0.58487314,2374.0,2374.0,1685.0,1685.0,
WMT,13,2:36:52.136049,3.5805745296290357,0.16064906120300293,0.6846701502799988,0.1587338149547577,73.31513214111328,0.5773398876190186,0.5773398876190186,586.0,586.0,429.0,429.0,3.4957503596971,0.010582215,0.6970528,0.010588724,103.07576,0.50871944,0.50258684,2040.0,2040.0,2019.0,2019.0,
WPM,13,2:36:54.901049,3.440362585653173,0.08015014976263046,0.654776930809021,0.06667079776525497,44.91209030151367,0.5990098714828491,0.5990098714828491,121.0,121.0,81.0,81.0,3.3603738623471995,0.006647003,0.66835666,0.0068167797,28.723843,0.6082523,0.6106965,491.0,491.0,313.0,313.0,
WU,13,2:37:05.150048,3.548277944996618,0.08401705324649811,0.6929018497467041,0.08362136036157608,39.009830474853516,0.5142428874969482,0.5142428874969482,343.0,343.0,324.0,324.0,3.431286423996292,0.013537021,0.6835484,0.013534071,45.84042,0.5732008,0.5772114,1540.0,1540.0,1128.0,1128.0,
XOM,13,2:37:20.260049,3.6401869369845086,0.12974409759044647,0.7022266387939453,0.13086742162704468,43.0767707824707,0.5527093410491943,0.5527093410491943,561.0,561.0,454.0,454.0,3.4550060024106406,0.079362504,0.6750647,0.079341955,171.02533,0.6006272,0.60064054,2438.0,2438.0,1621.0,1621.0,
ZNGA,13,2:37:26.164049,3.4101498933485996,0.06314530968666077,0.6700672507286072,0.05917925387620926,70.5692138671875,0.7580246925354004,0.7580246925354004,307.0,307.0,98.0,98.0,3.510905460140627,0.01513757,0.69897324,0.015237835,153.84848,0.49855492,0.5071119,820.0,820.0,797.0,797.0,
ABBV,14,2:37:31.320048,3.382568748409282,0.04989514872431755,0.6581375002861023,0.041908975690603256,32.6600227355957,0.6175637245178223,0.6175637245178223,218.0,218.0,135.0,135.0,3.447593533290541,0.039135475,0.6860234,0.039833736,62.894695,0.5767576,0.58623135,826.0,826.0,583.0,583.0,
ABT,14,2:37:45.725049,3.5020518401573444,0.1443428248167038,0.6727020740509033,0.14264695346355438,75.46469116210938,0.6206896305084229,0.6206896305084229,630.0,630.0,385.0,385.0,3.4375118591950486,0.008405759,0.6857928,0.008409524,106.57462,0.56926167,0.5580192,2265.0,2265.0,1794.0,1794.0,
ALL,14,2:38:01.622913,3.4542274099265415,0.19055792689323425,0.6533237099647522,0.19009901583194733,70.39148712158203,0.6768472790718079,0.6768472790718079,687.0,687.0,328.0,328.0,3.4214190717811332,0.009512419,0.682374,0.009515737,75.458176,0.5826694,0.56787384,2305.0,2305.0,1754.0,1754.0,
AMZN,14,2:38:15.957913,3.4348995239276605,0.14537018537521362,0.6577687859535217,0.14255915582180023,89.83565521240234,0.6729063987731934,0.6729063987731934,683.0,683.0,332.0,332.0,3.4420302147405963,0.0025247359,0.6879507,0.0025270332,540.54205,0.5546091,0.5624538,2283.0,2283.0,1776.0,1776.0,
BA,14,2:38:30.443914,3.597134588739555,0.29057425260543823,0.6610835194587708,0.29225385189056396,79.78460693359375,0.6551724076271057,0.6551724076271057,665.0,665.0,350.0,350.0,3.3956451751411065,0.0057178126,0.67796373,0.0057181604,199.48283,0.59309655,0.59398866,2411.0,2411.0,1648.0,1648.0,
BABA,14,2:38:34.445913,3.0248775786923288,0.06717000901699066,0.5825586915016174,0.060667309910058975,44.0000114440918,0.7518796920776367,0.7518796920776367,200.0,200.0,66.0,66.0,3.333056720575892,0.033663105,0.6584151,0.03373811,399.63632,0.6290633,0.63251877,673.0,673.0,391.0,391.0,
BAC,14,2:38:49.524913,3.408130157874723,0.03760380297899246,0.6743685007095337,0.03771748021245003,31.00263214111328,0.6068965196609497,0.6068965792655945,616.0,616.0,399.0,399.0,3.5255225767904856,0.051694054,0.6947549,0.05170068,78.96403,0.5158773,0.5139197,2086.0,2086.0,1973.0,1973.0,
BMY,14,2:39:04.199918,3.6052660195111055,0.19504877924919128,0.6827147603034973,0.19445481896400452,60.81915283203125,0.5763546824455261,0.5763546824455261,585.0,585.0,430.0,430.0,3.4907362688407138,0.050793815,0.6879784,0.050789095,157.73497,0.55693287,0.5545701,2251.0,2251.0,1808.0,1808.0,
BP,14,2:39:18.589919,3.572259366453575,0.11204950511455536,0.6918686628341675,0.1130056232213974,43.92095947265625,0.5477832555770874,0.5477832555770874,556.0,556.0,459.0,459.0,3.5039170500855636,0.03845088,0.6930933,0.038440347,78.9464,0.52406895,0.52796257,2143.0,2143.0,1916.0,1916.0,
BX,14,2:39:27.945812,3.4299647245089715,0.04947921633720398,0.6765851378440857,0.048516128212213516,62.08205032348633,0.660855770111084,0.660855770111084,417.0,417.0,214.0,214.0,3.4703710949520152,0.010941525,0.691915,0.010952178,188.82993,0.53138775,0.5251685,1325.0,1325.0,1198.0,1198.0,
CSCO,14,2:39:42.661811,3.6798453751455975,0.18192705512046814,0.699777364730835,0.1811758428812027,66.129150390625,0.29064038395881653,0.29064038395881653,295.0,295.0,720.0,720.0,3.481176568240654,0.015676327,0.69310147,0.015676623,54.156075,0.522782,0.5240207,2127.0,2127.0,1932.0,1932.0,
CVX,14,2:39:57.794864,3.6318893056784947,0.2657508850097656,0.6733071804046631,0.26663756370544434,59.89404296875,0.626600980758667,0.626600980758667,636.0,636.0,379.0,379.0,3.4669842791105028,0.059679676,0.6814633,0.059702627,312.02167,0.5828013,0.58191675,2362.0,2362.0,1697.0,1697.0,
DAL,14,2:40:07.301861,3.6624871712866995,0.21870021522045135,0.6886497139930725,0.21933992207050323,53.155731201171875,0.5517241358757019,0.5517241358757019,352.0,352.0,286.0,286.0,3.5201219564697315,0.06751816,0.6903953,0.0675197,195.56638,0.54079974,0.5448844,1390.0,1390.0,1161.0,1161.0,
DD,14,2:40:22.982937,3.601603904733517,0.15152859687805176,0.689591646194458,0.1527508795261383,61.27317428588867,0.5596058964729309,0.5596058964729309,568.0,568.0,447.0,447.0,3.4913450670113084,0.031972524,0.6918861,0.031961296,123.700806,0.53522074,0.5378172,2183.0,2183.0,1876.0,1876.0,
DIS,14,2:40:37.934938,3.567201783034602,0.15643657743930817,0.6824734807014465,0.1562485694885254,73.74440002441406,0.5743842124938965,0.5743842124938965,583.0,583.0,432.0,432.0,3.4429972527149895,0.018939428,0.6847582,0.018925186,186.32443,0.57396775,0.56146836,2279.0,2279.0,1780.0,1780.0,
EBAY,14,2:40:52.090937,3.5277069310249365,0.08806339651346207,0.6878073811531067,0.08672156184911728,66.13484191894531,0.5615763664245605,0.5615763664245605,570.0,570.0,445.0,445.0,3.469873652842339,0.0074281422,0.6924708,0.0074282954,118.84936,0.52765393,0.53017986,2152.0,2152.0,1907.0,1907.0,
FB,14,2:40:57.402446,3.0491395394007363,0.052163008600473404,0.5993953347206116,0.052163008600473404,45.4272346496582,0.71875,0.71875,276.0,276.0,108.0,108.0,3.2614212442050943,0.020213405,0.6482812,0.020215131,146.33511,0.6559888,0.6614481,1014.0,1014.0,519.0,519.0,
GE,14,2:41:12.075447,3.4869415562728356,0.0864032432436943,0.6804137229919434,0.08552918583154678,129.99305725097656,0.5832512378692627,0.5832512378692627,592.0,592.0,423.0,423.0,3.521846252346485,0.03443449,0.6974683,0.034440205,43.984222,0.50528646,0.5008623,2033.0,2033.0,2026.0,2026.0,
GPRO,14,2:41:16.068446,3.534591271722917,0.012565418146550655,0.7021678686141968,0.01260315626859665,4093.06103515625,0.4460431933403015,0.4460431635379791,124.0,124.0,154.0,154.0,3.528351278373725,0.051946864,0.69516987,0.052176222,220.75473,0.5029891,0.5175518,575.0,575.0,536.0,536.0,
HD,14,2:41:30.504448,3.5814272025535847,0.17279651761054993,0.6819616556167603,0.1709579974412918,83.10346984863281,0.5793103575706482,0.5793103575706482,588.0,588.0,427.0,427.0,3.440659750151088,0.0063749836,0.6868577,0.006372713,157.15845,0.56198895,0.56442475,2291.0,2291.0,1768.0,1768.0,
INTC,14,2:41:45.188283,3.509406049850539,0.2119513303041458,0.6604956984519958,0.20956498384475708,71.5564956665039,0.6561576128005981,0.6561576128005981,666.0,666.0,349.0,349.0,3.4865699956263776,0.010877998,0.69511837,0.010873464,99.20111,0.49743664,0.4919931,1997.0,1997.0,2062.0,2062.0,
JD,14,2:41:49.439284,3.246379607979063,0.017531178891658783,0.6448127031326294,0.016093898564577103,33.46010971069336,0.7173144817352295,0.7173144817352295,203.0,203.0,80.0,80.0,3.403856563990095,0.006589084,0.67885524,0.006636691,208.65076,0.58295405,0.58495575,661.0,661.0,469.0,469.0,
JPM,14,2:42:04.315740,3.6325478758130756,0.17329095304012299,0.6918880343437195,0.17318013310432434,74.00093841552734,0.5822659730911255,0.5822660326957703,591.0,591.0,424.0,424.0,3.4626064227701674,0.0047083762,0.6915827,0.004706083,92.14209,0.5369284,0.5341217,2168.0,2168.0,1891.0,1891.0,
KHC,14,2:42:07.506739,3.93419557205906,0.38588249683380127,0.6952123045921326,0.39449435472488403,2835.098876953125,0.453744500875473,0.453744500875473,103.0,103.0,124.0,124.0,3.5867921871374984,0.10722944,0.6946527,0.10802365,70.917435,0.48749182,0.49613258,449.0,449.0,456.0,456.0,
KO,14,2:42:21.756625,3.5246420315333773,0.22516079246997833,0.6603986620903015,0.22481980919837952,67.43790435791016,0.6522167325019836,0.6522167325019836,662.0,662.0,353.0,353.0,3.479591818506655,0.040038675,0.6878668,0.04004956,289.86877,0.56196046,0.56196105,2281.0,2281.0,1778.0,1778.0,
KR,14,2:42:35.962625,3.5975449378854534,0.14555911719799042,0.6906948089599609,0.14449600875377655,65.13656616210938,0.5389162302017212,0.5389162302017212,547.0,547.0,468.0,468.0,3.462031052658258,0.03872134,0.6846575,0.038692396,112.82711,0.5709318,0.5698448,2313.0,2313.0,1746.0,1746.0,
MRK,14,2:42:50.410625,3.7343009652762578,0.23824483156204224,0.6996126174926758,0.2369946539402008,67.04978942871094,0.4315270781517029,0.43152710795402527,438.0,438.0,577.0,577.0,3.4650406566680023,0.0151865715,0.6899963,0.015194198,88.57302,0.54626775,0.54742545,2222.0,2222.0,1837.0,1837.0,
MSFT,14,2:43:04.983625,3.623232931926333,0.09396575391292572,0.706420361995697,0.09162377566099167,82.61839294433594,0.23251231014728546,0.23251231014728546,236.0,236.0,779.0,779.0,3.467702820783297,0.0021037038,0.6931156,0.002105233,112.68038,0.52865523,0.5319044,2159.0,2159.0,1900.0,1900.0,
MU,14,2:43:19.859625,3.6157374088400105,0.0672755166888237,0.7095752358436584,0.06681927293539047,53.40485382080078,0.41083741188049316,0.41083744168281555,417.0,417.0,598.0,598.0,3.498021634055582,0.022006594,0.6952047,0.022021418,142.37276,0.49121052,0.49790588,2021.0,2021.0,2038.0,2038.0,
NWSA,14,2:43:24.788625,3.466685422261556,0.007116842549294233,0.6934266686439514,0.007262916769832373,103.88713073730469,0.5303030014038086,0.5303030014038086,175.0,175.0,155.0,155.0,3.472212641434829,0.009353599,0.69177395,0.009495936,33.189312,0.5221774,0.51367784,676.0,676.0,640.0,640.0,
ORCL,14,2:43:39.848625,3.4403674327681215,0.09825941920280457,0.6677060723304749,0.09782663732767105,64.36599731445312,0.6305418014526367,0.6305418610572815,640.0,640.0,375.0,375.0,3.469089761747166,0.01299512,0.691213,0.012999494,147.52411,0.52940696,0.5378172,2183.0,2183.0,1876.0,1876.0,
PEP,14,2:43:54.478626,3.5072933323864866,0.19367782771587372,0.6638821959495544,0.1925545185804367,66.0905990600586,0.6226601004600525,0.6226601004600525,632.0,632.0,383.0,383.0,3.4233916752089946,0.0151045425,0.6816764,0.015103374,74.41498,0.58927566,0.58043855,2356.0,2356.0,1703.0,1703.0,
PFE,14,2:44:08.623625,3.588826423090667,0.12992316484451294,0.6918190121650696,0.12999524176120758,59.71426773071289,0.5871921181678772,0.5871921181678772,596.0,596.0,419.0,419.0,3.464954516898825,0.012597913,0.6904757,0.01259793,133.30043,0.5500982,0.5351072,2172.0,2172.0,1887.0,1887.0,
PM,14,2:44:17.479625,3.4586155310223,0.05440028756856918,0.6817365288734436,0.05490591377019882,34.34015655517578,0.5959596037864685,0.5959596037864685,354.0,354.0,240.0,240.0,3.4174243817827117,0.05933739,0.6712937,0.05932011,194.70433,0.615779,0.60227275,1431.0,1431.0,945.0,945.0,
PYPL,14,2:44:21.240624,3.235935405095418,0.07399018108844757,0.5952399969100952,0.05748166888952255,73.01204681396484,0.6800000071525574,0.6800000071525574,153.0,153.0,72.0,72.0,3.0954455659541,0.020414809,0.60432106,0.02103167,209.44157,0.71231365,0.71571904,642.0,642.0,255.0,255.0,
QCOM,14,2:44:36.011625,3.484564585286408,0.026223285123705864,0.6907863616943359,0.025638144463300705,39.34037399291992,0.5477832555770874,0.5477832555770874,556.0,556.0,459.0,459.0,3.4776086567598896,0.008222835,0.6938882,0.008220959,146.76387,0.55201405,0.5412663,2197.0,2197.0,1862.0,1862.0,
QQQ,14,2:44:49.944625,3.10104878336338,0.11017806828022003,0.5977991223335266,0.1085427924990654,75.56360626220703,0.7931034564971924,0.7931034564971924,805.0,805.0,210.0,210.0,3.391144257691377,0.004954941,0.67716855,0.00495572,137.65694,0.5901279,0.5952205,2416.0,2416.0,1643.0,1643.0,
SBUX,14,2:45:04.905625,3.4783819729471444,0.14647509157657623,0.6668704748153687,0.14581041038036346,74.80110168457031,0.6354680061340332,0.6354680061340332,645.0,645.0,370.0,370.0,3.425776683453064,0.01222757,0.6827151,0.0122301495,220.21121,0.5742084,0.5792067,2351.0,2351.0,1708.0,1708.0,
SLB,14,2:45:20.479625,3.504622916987377,0.03924945369362831,0.69320148229599,0.03864910081028938,211.86434936523438,0.5024630427360535,0.5024630427360535,510.0,510.0,505.0,505.0,3.544727155274727,0.067040965,0.6955246,0.067057684,194.79465,0.52473974,0.51860064,2105.0,2105.0,1954.0,1954.0,
T,14,2:45:35.448660,3.6115891167682967,0.21098759770393372,0.6802207827568054,0.2112816423177719,56.68560028076172,0.6157635450363159,0.6157635450363159,625.0,625.0,390.0,390.0,3.4766194542572104,0.035519917,0.6882258,0.03552311,111.157845,0.5545114,0.5516137,2239.0,2239.0,1820.0,1820.0,
TNA,14,2:45:43.440415,3.499853563308716,0.13720670342445374,0.6729303002357483,0.14110440015792847,58.857757568359375,0.6214286088943481,0.6214285492897034,348.0,348.0,212.0,212.0,3.4190586851705755,0.026261842,0.6785484,0.02628142,97.37378,0.5908198,0.59231114,1325.0,1325.0,912.0,912.0,
TWLO,14,2:45:46.390443,3.4367362836773476,0.03439699113368988,0.6867900490760803,0.02820567414164543,51.40145492553711,0.601123571395874,0.601123571395874,107.0,107.0,71.0,71.0,3.32768312294157,0.012345513,0.6639682,0.012348696,641.1947,0.6323036,0.64880115,460.0,460.0,249.0,249.0,
TWTR,14,2:45:50.765443,3.5233014737406085,0.027089525014162064,0.6989114880561829,0.0274492260068655,44.43505859375,0.40645161271095276,0.40645161271095276,126.0,126.0,184.0,184.0,3.5394557212376268,0.027716871,0.70225906,0.02763829,253.94473,0.49001643,0.4907033,607.0,607.0,630.0,630.0,
